"season","week","athlete_name","team","opponent","qbr_epa","TQBR","raw_qbr","exp_qbr"
2014,10,"Sean Mannion","ORST","CAL",-0.149327071667621,48.1,60.5,39.0090522766113
2014,10,"Sefo Liufau","COLO","WASH",-0.17616697065107,43.3,34.6,35.8434410095215
2014,10,"Shane Carden","ECU","TEM",-0.176817328724523,40.7,33.3,35.8434410095215
2014,10,"Steven Bench","USF","HOU",-0.152049050604837,31.4,24.2,38.0712661743164
2014,10,"Tanner Lee","TULN","CIN",0.0637809901989143,39.1,41.2,40.4626388549805
2014,10,"Taylor Heinicke","ODU","VAN",0.247761977759928,65.7,67.7,74.9237976074219
2014,10,"Taylor Kelly","ASU","UTAH",-0.165969430192391,56.3,37,35.5372924804688
2014,10,"Taylor Lamb","APP","GAST",0.183139673172282,55.1,85.4,67.918830871582
2014,10,"Terrance Broadway","ULL","USA",0.0345452626473334,45.9,59.9,56.5929794311523
2014,10,"Tommy Armstrong Jr.","NEB","PUR",-0.338250336144891,10.3,11.2,23.3067951202393
2014,10,"Travis Wilson","UTAH","ASU",-0.115347753004416,53.7,34.1,41.9672355651855
2014,10,"Trevone Boykin","TCU","WVU",-0.437466193569059,39.4,22.1,19.9528179168701
2014,10,"Trevor Knight","OKLA","ISU",0.660849652934102,95,96.4,88.0450973510742
2014,10,"Trevor Siemian","NW","IOWA",-0.80935164244688,4.9,3.3,13.4825277328491
2014,10,"Tyler Jones","TXST","NMSU",-0.118217044846186,38.1,53.6,41.9672355651855
2014,10,"Tyler Murphy","BC","VT",0.128475983455546,87.9,67.2,63.2912712097168
2014,10,"Tyler Rogers","NMSU","TXST",0.0498836617229794,38.5,46.7,58.2478408813477
2014,10,"Tyrone Swoopes","TEX","TTU",-0.0530386014201205,52.4,58.5,47.1036834716797
2014,10,"Vincent Testaverde","TTU","TEX",-0.630317625634452,22.9,9.5,10.7049150466919
2014,10,"Will Gardner","LOU","FSU",0.145463703368617,77.6,59.3,56.5986251831055
2014,10,"Zach Terrell","WMU","M-OH",0.657158862779645,97,98.3,94.2937240600586
2014,10,"Zack Greenlee","FRES","WYO",-0.413912584344083,16.8,31,31.39284324646
2014,11,"Alex McGough","FIU","ODU",0.142588720668375,34.7,59.5,65.0295867919922
2014,11,"Angel Santiago","ARMY","CONN",0.212317368993867,71.2,74.3,71.0122146606445
2014,11,"Anthony Boone","DUKE","SYR",-0.193549385380369,40.4,34.3,34.3962249755859
2014,11,"Anthony Jennings","LSU","ALA",-0.201360955818254,20.5,11.6,28.4144115447998
2014,11,"Anu Solomon","ARIZ","COLO",0.267067943998037,62.3,69.2,67.9921188354492
2014,11,"Austin Appleby","PUR","WIS",-0.0709490725679573,39,25,46.6432571411133
2014,11,"Austin Robinson","UTSA","RICE",0.591234881275747,22.5,27,67.2492141723633
2014,11,"Austin Wilson","SYR","DUKE",-0.387210843980184,7.8,7.2,19.6468563079834
2014,11,"Blake Decker","UNLV","AFA",0.118650239549288,71.5,73.6,63.2912712097168
2014,11,"Blake Sims","ALA","LSU",-0.20619195810801,66.2,42.3,37.4798851013184
2014,11,"Bo Wallace","MISS","PRE",0.369608601519709,41.3,66.3,81.661018371582
2014,11,"Brandon Doughty","WKU","UTEP",0.364828425772707,62.3,75.5,81.661018371582
2014,11,"Brandon Silvers","TROY","GAST",0.224058649481456,75.6,93.7,73.9931793212891
2014,11,"Brett Hundley","UCLA","WASH",0.288736143129684,95.8,93.3,77.7524032592773
2014,11,"Brian Burrell","FRES","SJSU",0.224370611426764,80.8,90.5,73.9931793212891
2014,11,"Bryce Petty","BAY","OKLA",0.148552595416206,86.1,71.6,66.0685119628906
2014,11,"Chad Chalich","IDHO","SDSU",0.463396232121158,97.1,96.3,87.5214767456055
2014,11,"Chandler Whitmer","CONN","ARMY",0.0875062349089845,25.4,45,59.9410400390625
2014,11,"Christian Hackenberg","PSU","IND",-0.500505575526077,9.8,9.6,14.7806301116943
2014,11,"Clint Trickett","WVU","TEX",-0.174301618612157,45.1,20.4,35.0748329162598
2014,11,"Cody Clements","UAB","LT",-0.369246105904401,21.9,21.1,20.9941883087158
2014,11,"Cody Sokol","LT","UAB",0.227484677452206,74.8,76.2,73.9931793212891
2014,11,"Colby Kirkegaard","WYO","USU",-0.33041260082014,37.6,25.8,24.2041301727295
2014,11,"Cole Stoudt","CLEM","WAKE",0.114621662079886,79.2,72.8,63.2912712097168
2014,11,"Cole Weeks","USM","MRSH",-0.0158167726874414,11,6.5,54.6301040649414
2014,11,"Colin Reardon","KENT","TOL",-0.475218492313115,12.9,19.6,17.2223148345947
2014,11,"Connor Cook","MSU","OSU",0.273072353952985,85.5,69.9,76.4026336669922
2014,11,"Cyler Miles","WASH","UCLA",-0.0442667637456089,57.4,44,48.5342979431152
2014,11,"Dak Prescott","MSST","UTM",0.698123815664909,86.2,94.6,94.5616149902344
2014,11,"Dane Evans","TLSA","SMU",0.376482357086586,82.4,91.7,81.661018371582
2014,11,"Derrius Vick","OHIO","BUFF",-0.0368394295650344,39.5,58.5,45.3810195922852
2014,11,"Devin Gardner","MICH","NW",-0.555399923442701,9.2,6,11.85657787323
2014,11,"Drew Hare","NIU","BALL",-0.0939941788222654,25.6,31.6,44.5839347839355
2014,11,"Driphus Jackson","RICE","UTSA",0.178999271715624,56.4,67.8,67.918830871582
2014,11,"Everett Golson","ND","ASU",-0.200119184123666,22.8,11.6,30.6805896759033
2014,11,"Fredi Knighten","ARST","USA",0.134112932414965,70.2,80.6,63.2912712097168
2014,11,"Garrett Grayson","CSU","HAW",0.451390680418463,30,35.1,80.6508483886719
2014,11,"Grant Hedrick","BSU","UNM",0.796317105708837,89.9,95.9,95.6732330322266
2014,11,"Grant Rohach","ISU","KU",-0.27739052673232,28,21.1,19.3356323242188
2014,11,"Greyson Lambert","UVA","FSU",0.345549338612326,47.6,25.2,51.3823890686035
2014,11,"Ikaika Woolsey","HAW","CSU",-0.372425002991914,16.2,18,22.5387134552002
2014,11,"J.T. Barrett","OSU","MSU",0.760463951837067,99.2,97.9,95.1019592285156
2014,11,"Jack Milas","BALL","NIU",-0.280833748698145,10.3,12.7,26.6635799407959
2014,11,"Jacoby Brissett","NCST","GT",0.309759494153494,43.5,42.7,77.7608795166016
2014,11,"Jake Rudock","IOWA","MINN",0.11447028719777,42.5,37.6,57.7228469848633
2014,11,"Jake Waters","KSU","TCU",0.0369776639968356,79,49.9,56.5929794311523
2014,11,"Jameill Showers","UTEP","WKU",-0.109896992879265,9,18.6,41.5617218017578
2014,11,"Jameis Winston","FSU","UVA",0.0516459384797674,72.3,53.8,58.2478408813477
2014,11,"James Knapke","BGSU","AKR",-0.608000848860805,11.5,14.1,11.85657787323
2014,11,"Joe Gray","SJSU","FRES",0.138927700741007,31.7,37.6,63.5844650268555
2014,11,"Joe Licata","BUFF","OHIO",-0.467670883186576,8.7,14.5,18.5154590606689
2014,11,"Joel Stave","WIS","PUR",0.153799740160129,77.5,77,66.0685119628906
2014,11,"John Wolford","WAKE","CLEM",-0.348580013969206,56.1,19.3,23.3067951202393
2014,11,"Johnny McCrary","VAN","FLA",-0.120556782220497,77.6,48,41.9672355651855
2014,11,"Kale Pearson","AFA","UNLV",0.327558916714131,92.6,96.5,80.2263488769531
2014,11,"Kent Myers","USU","WYO",-0.204064699842445,57.9,73.1,36.2827301025391
2014,11,"Kevin Ellison","GASO","TXST",-0.165470323660651,39.4,44.6,40.0640106201172
2014,11,"Kyle Allen","TA&M","AUB",0.56069270765181,86.9,76.7,81.3832855224609
2014,11,"Kyle Pohl","AKR","BGSU",-0.395197632272088,17.1,20.4,19.6468563079834
2014,11,"Lamar Jordan","UNM","BSU",-0.198517523757442,22.8,15.5,36.2827301025391
2014,11,"Logan Woodside","TOL","KENT",0.294185738512729,83.4,89.2,77.7524032592773
2014,11,"Luke Falk","WSU","ORST",0.355587740666693,85.7,80.7,82.3837661743164
2014,11,"Marcus Mariota","ORE","UTAH",0.226035580162492,91.3,80.8,73.9931793212891
2014,11,"Matt Davis","SMU","TLSA",0.104235026641707,54.5,66.3,61.3078727722168
2014,11,"Matt Floyd","USA","ARST",-1.10483756815259,3,2.1,2.15051794052124
2014,11,"Michael Cummings","KU","ISU",0.225289296863936,70,78.8,73.9931793212891
2014,11,"Mitch Kimble","SYR","DUKE",-0.224956724123183,27.1,25.5,30.2630748748779
2014,11,"Mitch Leidner","MINN","IOWA",0.554458892945559,99.3,99.1,90.5617599487305
2014,11,"Nathan Strock","KENT","TOL",0.184355335453451,18.1,26.6,67.918830871582
2014,11,"Nick Arbuckle","GAST","TROY",0.293412201992837,48.2,69.4,77.7524032592773
2014,11,"Nick Marshall","AUB","TA&M",0.363142446284411,75.3,74.3,81.661018371582
2014,11,"P.J. Walker","TEM","MEM",-0.193560246002167,32.4,21,28.7940845489502
2014,11,"Patrick Towles","UK","UGA",0.30238550702157,76.2,53.4,68.9947128295898
2014,11,"Paxton Lynch","MEM","TEM",0.177764801707002,78,72.1,67.918830871582
2014,11,"Pete Thomas","ULM","APP",-0.0437230446846814,37.5,48.4,46.631477355957
2014,11,"Quinn Kaehler","SDSU","IDHO",0.481303643231997,70.2,87.7,87.5214767456055
2014,11,"Reggie Bonnafon","LOU","BC",0.575689166297032,94,92.9,92.3539733886719
2014,11,"Sean Mannion","ORST","WSU",0.145954681385237,52.9,57.1,65.0295867919922
2014,11,"Sefo Liufau","COLO","ARIZ",0.0105221854873007,46.7,32,53.5828285217285
2014,11,"Tanner Lee","TULN","HOU",0.295050878353377,85,77.8,66.2451019287109
2014,11,"Taylor Heinicke","ODU","FIU",0.289855162515258,77.9,80.3,77.7524032592773
2014,11,"Taylor Kelly","ASU","ND",0.275052548418345,91.1,89.3,76.4026336669922
2014,11,"Taylor Lamb","APP","ULM",0.306978535150317,76.5,79.9,78.7774353027344
2014,11,"Terrance Broadway","ULL","NMSU",0.21342596617702,66.4,78.8,71.0122146606445
2014,11,"Travis Wilson","UTAH","ORE",-0.144984014827009,74.4,65.1,40.4213600158691
2014,11,"Treon Harris","FLA","VAN",0.799308060210563,85.2,86.3,86.9957962036133
2014,11,"Trevone Boykin","TCU","KSU",0.320303106079531,88.7,87,80.2263488769531
2014,11,"Trevor Knight","OKLA","BAY",-0.605388222848346,55.9,37.6,13.0200796127319
2014,11,"Trevor Siemian","NW","MICH",-0.0813165285344688,46.9,36.6,43.6420402526855
2014,11,"Tyler Jones","TXST","GASO",-0.0848121462001718,17.6,25.1,43.6420402526855
2014,11,"Tyler Murphy","BC","LOU",-0.0602937457800963,55.7,26.4,44.4193725585938
2014,11,"Tyler Rogers","NMSU","ULL",0.00624341106975677,25.9,40.2,54.3629684448242
2014,11,"Tyrone Swoopes","TEX","WVU",-0.296575367430564,67.8,51,26.3960933685303
2014,11,"Will Gardner","LOU","BC",0.527838957818215,80.9,78,90.1750793457031
2014,11,"Zander Diamont","IND","PSU",-0.50052726510412,16.9,8.2,14.7806301116943
2014,12,"Alex McGough","FIU","MTSU",0.0166132842985358,71.8,82.6,58.6887435913086
2014,12,"Andrew Hendrix","M-OH","CMU",0.192352145574643,66.1,73.8,69.9186706542969
2014,12,"Andrew McNulty","UNT","UTEP",-0.0595279663687476,25.1,35.6,44.4193725585938
2014,12,"Angel Santiago","ARMY","WKU",-0.143231484796172,32.1,52.1,40.4213600158691
2014,12,"Anthony Boone","DUKE","VT",-0.282843093933944,39.7,17.4,26.6635799407959
2014,12,"Anthony Jennings","LSU","ARK",-0.00890209111291581,38.8,23.1,43.1310653686523
2014,12,"Anu Solomon","ARIZ","WASH",-0.0631351387722382,28.5,21.6,41.3375625610352
2014,12,"Austin Grammer","MTSU","FIU",0.0375118096402086,69.1,69.5,56.5929794311523
2014,12,"Austin Robinson","UTSA","USM",-0.361479581263986,22.1,42.6,30.3983554840088
2014,12,"Blake Decker","UNLV","BYU",-0.363548105289808,20.8,20.1,23.3067951202393
2014,12,"Blake Frohnapfel","UMASS","BALL",0.119538752687878,45.8,56.2,63.2912712097168
2014,12,"Blake Sims","ALA","MSST",0.068774508858635,83.4,72,57.2348594665527
2014,12,"Brad Kaaya","MIAMI","FSU",-0.0116112763426605,84.8,70.1,54.6301040649414
2014,12,"Brandon Allen","ARK","LSU",0.119288371786957,75.7,56.8,63.2912712097168
2014,12,"Brandon Doughty","WKU","ARMY",0.158407718529273,70,85.6,69.3828887939453
2014,12,"Brandon Silvers","TROY","IDHO",0.0996223457009699,58.3,79,60.8432273864746
2014,12,"C.J. Brown","MD","MSU",-0.278526258938772,40.7,23.6,26.6635799407959
2014,12,"Chad Voytik","PITT","UNC",1.22895131989699,87.1,85,91.4330978393555
2014,12,"Christian Hackenberg","PSU","TEM",-0.36935845200171,15.2,12.9,22.5387134552002
2014,12,"Christian Stewart","BYU","UNLV",0.33521345853833,69.5,85,80.2263488769531
2014,12,"Cody Fajardo","NEV","AFA",0.532841646990136,88.6,88.4,90.1750793457031
2014,12,"Cody Kessler","USC","CAL",0.620773704404372,90,93.7,80.8213272094727
2014,12,"Cody Thomas","OKLA","TTU",0.318842573721323,84.7,87.6,80.2263488769531
2014,12,"Colin Reardon","KENT","BGSU",-0.120416344697067,49.2,51.5,41.9672355651855
2014,12,"Connor Cook","MSU","MD",-0.00724501740366786,54.8,46,55.4937210083008
2014,12,"Cooper Rush","CMU","M-OH",0.565397772816093,89.1,94.3,91.8865432739258
2014,12,"Cyler Miles","WASH","ARIZ",-0.0187530052317239,65.8,50.8,52.9621047973633
2014,12,"Dak Prescott","MSST","ALA",0.0223704413997314,49.7,30.9,53.7211570739746
2014,12,"Dane Evans","TLSA","UCF",-0.652504330354933,10,6.8,9.23970508575439
2014,12,"Daxx Garman","OKST","TEX",-0.207911835442991,29.2,12.7,30.940393447876
2014,12,"Drew Hare","NIU","TOL",0.096722582348411,40.1,52.3,60.3974723815918
2014,12,"Driphus Jackson","RICE","MRSH",-0.624511878998944,16.5,8.9,10.7049150466919
2014,12,"Dwight Macon","TOL","NIU",0.239116469003814,83.4,84.9,73.9931793212891
2014,12,"Dylan Thompson","SC","FLA",-0.337976022526928,65.6,31,23.3067951202393
2014,12,"Everett Golson","ND","NW",-0.3747045781912,59.2,50.9,22.5387134552002
2014,12,"Fredi Knighten","ARST","APP",-0.175192439240631,29.6,42.7,35.0748329162598
2014,12,"Gary Nova","RUTG","IND",0.0601895246706715,52,54.5,57.2348594665527
2014,12,"Grant Hedrick","BSU","SDSU",-0.20831567149402,73.1,70.4,37.4798851013184
2014,12,"Gunner Kiel","CIN","ECU",0.199050183800726,76.8,78.9,70.8083190917969
2014,12,"Hunter Vaughn","USA","TXST",-0.079019107293333,27.9,35.1,43.6420402526855
2014,12,"Hutson Mason","UGA","AUB",-0.260554237621258,52.5,38.2,26.3053359985352
2014,12,"Ikaika Woolsey","HAW","SJSU",0.0619932987620083,25.8,41.1,57.2348594665527
2014,12,"J.T. Barrett","OSU","MINN",0.383326891264899,96.2,95.4,81.661018371582
2014,12,"Jack Milas","BALL","UMASS",-0.186564654126343,12,22.4,35.8434410095215
2014,12,"Jacoby Brissett","NCST","WAKE",-0.0639366815205423,38.6,33.3,46.1408386230469
2014,12,"Jake Rudock","IOWA","ILL",0.450435743865815,89.3,89.5,71.4807510375977
2014,12,"Jameis Winston","FSU","MIAMI",0.0941790490675279,71.3,54.7,59.9410400390625
2014,12,"James Knapke","BGSU","KENT",0.349997925526474,63.7,76.5,77.4972457885742
2014,12,"Jared Goff","CAL","USC",0.129192806333504,62.4,46.9,63.2912712097168
2014,12,"Jared Lebowitz","UNLV","BYU",-0.181387951951275,52.4,51.4,35.8434410095215
2014,12,"Joe Gray","SJSU","HAW",-0.120938412597067,22.5,26.8,41.9672355651855
2014,12,"Joe Licata","BUFF","AKR",0.205879601319998,71.1,77.9,71.0122146606445
2014,12,"John Wolford","WAKE","NCST",-0.162714321411707,20.1,16.8,36.2281761169434
2014,12,"Joshua Dobbs","TENN","UK",0.621852325247821,96.3,95.9,91.5925827026367
2014,12,"Justin Holman","UCF","TLSA",0.364995694365918,74.3,84.3,81.661018371582
2014,12,"Justin Thomas","GT","CLEM",0.341426642128971,95.5,79.7,80.2263488769531
2014,12,"Kale Pearson","AFA","NEV",0.848747415747774,98.4,99,95.518798828125
2014,12,"Keenan Reynolds","NAVY","GASO",0.510904015852915,93.2,95.5,90.1750793457031
2014,12,"Kent Myers","USU","UNM",0.0617041493932682,40.3,66.8,57.2348594665527
2014,12,"Kevin Ellison","GASO","NAVY",-0.253023810928172,65.6,68.4,30.611701965332
2014,12,"Kevin Hogan","STAN","UTAH",-0.5540232767047,41.9,24.7,11.85657787323
2014,12,"Kyle Allen","TA&M","MIZ",0.0459009289604473,87.4,70.4,60.2489967346191
2014,12,"Kyle Pohl","AKR","BUFF",-0.200687924044316,19.5,31.7,36.2827301025391
2014,12,"Lamar Jordan","UNM","USU",-0.189983782507186,52.2,35.9,35.8434410095215
2014,12,"Marquise Williams","UNC","PITT",0.364828320172755,80.9,85.2,81.661018371582
2014,12,"Matt Davis","SMU","USF",0.0438602040876842,49.3,60.6,56.5929794311523
2014,12,"Matt Linehan","IDHO","TROY",-0.599484403246891,5.1,12.8,11.85657787323
2014,12,"Maty Mauk","MIZ","TA&M",0.434415728479446,59.1,54.9,74.7767028808594
2014,12,"Michael Brewer","VT","DUKE",-0.397250703616114,19.9,16.8,19.6468563079834
2014,12,"Michael Cummings","KU","TCU",0.343708767940603,85.7,64.1,80.2263488769531
2014,12,"Mitch Leidner","MINN","OSU",-0.545804714169863,42.8,22.7,12.8143243789673
2014,12,"Nick Marshall","AUB","UGA",-0.0420206633176076,62.7,34.9,48.0319366455078
2014,12,"Nick Mullens","USM","UTSA",0.0668368035649633,69.3,76.5,57.2348594665527
2014,12,"P.J. Walker","TEM","PSU",-0.436055385916438,26.4,12.2,26.2651901245117
2014,12,"Patrick Mahomes","TTU","OKLA",0.171144944438617,78.8,63,67.918830871582
2014,12,"Patrick Towles","UK","TENN",0.118913801481348,64.1,45.6,57.486328125
2014,12,"Paxton Lynch","MEM","TULN",-0.278587201801936,40.7,36.3,26.6635799407959
2014,12,"Pete Thomas","ULM","ULL",0.0123812443188192,47.5,63.5,57.3911170959473
2014,12,"Quinn Kaehler","SDSU","BSU",-0.167245093876425,64.9,50.5,35.5372924804688
2014,12,"Quinton Flowers","USF","SMU",-0.0629973087337595,44.3,62.5,46.1408386230469
2014,12,"Rakeem Cato","MRSH","RICE",0.229363969740693,70.4,77.4,73.9931793212891
2014,12,"Sean Mannion","ORST","ASU",0.0984622196434642,57.4,40.4,53.9934997558594
2014,12,"Shane Carden","ECU","CIN",0.0138687034103322,72.6,71.9,54.4163818359375
2014,12,"Tanner Lee","TULN","MEM",-0.484398005277914,19.4,11.7,15.02259349823
2014,12,"Taylor Kelly","ASU","ORST",-0.0828136524447689,44.2,35.6,43.6420402526855
2014,12,"Taylor Lamb","APP","ARST",0.734805854823974,93.3,90.8,95.1019592285156
2014,12,"Terrance Broadway","ULL","ULM",0.302901423424721,88.3,89.1,78.7774353027344
2014,12,"Tommy Armstrong Jr.","NEB","WIS",-0.472557616863819,24,12.7,17.2223148345947
2014,12,"Travis Wilson","UTAH","STAN",-0.18071284370884,87.5,68,35.8434410095215
2014,12,"Treon Harris","FLA","SC",0.278323625507,52.9,48,60.6984977722168
2014,12,"Trevone Boykin","TCU","KU",0.12236513671202,70.3,61.9,63.2912712097168
2014,12,"Trevor Siemian","NW","ND",-0.202480067202335,52.5,44.1,36.2827301025391
2014,12,"Tyler Jones","TXST","USA",0.0187463802864995,47.4,58.5,55.0774841308594
2014,12,"Tyrone Swoopes","TEX","OKST",0.286598967372467,87,79.2,77.7524032592773
2014,12,"Wes Lunt","ILL","IOWA",-0.325321034017003,28,22.4,24.2041301727295
2014,12,"Zach Terrell","WMU","EMU",1.36324137178119,99.9,100,97.636344909668
2014,12,"Zander Diamont","IND","RUTG",-0.637492058334001,6.9,6.9,9.82105159759521
2014,13,"AJ Long","SYR","PITT",0.278541156129302,53.7,58.2,76.4026336669922
2014,13,"Alex McGough","FIU","UNT",-0.993711380816336,1.9,1.8,4.85692501068115
2014,13,"Andrew McNulty","UNT","FIU",-0.223062936285294,7.8,8.9,36.8812675476074
2014,13,"Angel Santiago","ARMY","FOR",0.147556689393631,9.2,22,58.6645126342773
2014,13,"Anthony Boone","DUKE","UNC",0.0181603598778482,34.6,33.5,57.1986923217773
2014,13,"Anu Solomon","ARIZ","UTAH",0.556080350159204,88.4,75.5,77.8182144165039
2014,13,"Austin Appleby","PUR","NW",0.116204667014056,29,22.5,55.2362442016602
2014,13,"Austin Robinson","UTSA","WKU",-0.261481180424335,6.7,14.2,32.6963653564453
2014,13,"Austin Whipple","UMASS","AKR",-0.37905682660562,7.2,9,19.6468563079834
2014,13,"Blake Sims","ALA","WCU",0.24091189098949,36,61.1,73.9931793212891
2014,13,"Bo Wallace","MISS","ARK",-0.390384368447331,15.9,8.2,19.6468563079834
2014,13,"Brad Kaaya","MIAMI","UVA",-0.0427836759525783,69.3,47.2,45.1262130737305
2014,13,"Brandon Doughty","WKU","UTSA",0.570752181766514,90.1,93.7,92.3539733886719
2014,13,"Brett Hundley","UCLA","USC",0.335221414873354,77.3,67.2,80.2263488769531
2014,13,"Brian Burrell","FRES","NEV",0.0278767157975189,58.6,66,56.5929794311523
2014,13,"Bryce Petty","BAY","OKST",0.457713223184766,79.2,71,87.5214767456055
2014,13,"C.J. Brown","MD","MICH",-0.0273453557521919,64.6,51.4,50.9816360473633
2014,13,"Chad Voytik","PITT","SYR",0.486566397820842,73,70.1,69.7813568115234
2014,13,"Christian Hackenberg","PSU","ILL",-0.163465541926968,33.2,33.9,36.2281761169434
2014,13,"Christian Stewart","BYU","SAV",1.17421792854786,99.3,99.7,99.302978515625
2014,13,"Clint Trickett","WVU","KSU",-0.416770691111522,24.9,22,31.39284324646
2014,13,"Cody Clements","UAB","MRSH",-0.488467432765098,39.3,26.6,14.7806301116943
2014,13,"Cody Fajardo","NEV","FRES",-0.163601030006209,41.3,50.8,36.2281761169434
2014,13,"Cody Kessler","USC","UCLA",-0.242047124800359,31,18.9,32.6901664733887
2014,13,"Cole Stoudt","CLEM","GAST",-0.21059259924793,13.2,42.2,37.4798851013184
2014,13,"Connor Cook","MSU","RUTG",0.485151912936633,77.5,79.5,87.5214767456055
2014,13,"Cooper Rush","CMU","WMU",-0.121651391561254,45.8,53.5,39.6869316101074
2014,13,"Cyler Miles","WASH","ORST",0.313146084985578,85.9,82.7,76.9117050170898
2014,13,"Dak Prescott","MSST","VAN",0.553548170986499,89.7,91.5,90.5617599487305
2014,13,"Dane Evans","TLSA","HOU",0.284133695011876,78.7,69.5,77.7524032592773
2014,13,"Derrius Vick","OHIO","NIU",-0.109858382222172,62.7,67.9,41.5617218017578
2014,13,"Devin Gardner","MICH","MD",-0.433239155999387,46.5,40.8,19.9528179168701
2014,13,"Drew Hare","NIU","OHIO",0.304856486823534,75.7,84.7,78.7774353027344
2014,13,"Driphus Jackson","RICE","UTEP",0.126043792914582,53,67.7,63.2912712097168
2014,13,"Dylan Thompson","SC","USA",0.0629054712288984,60.4,72.9,57.2348594665527
2014,13,"Everett Golson","ND","LOU",0.0953736100540353,74.2,45.1,50.4597969055176
2014,13,"Fredi Knighten","ARST","TXST",-0.219108694954122,27.8,32.3,36.8812675476074
2014,13,"Garrett Grayson","CSU","UNM",0.628901761839087,82.7,93.4,91.5925827026367
2014,13,"Gary Nova","RUTG","MSU",-0.474903542710786,16,7.1,17.2223148345947
2014,13,"Grant Hedrick","BSU","WYO",0.556768318232011,82.5,90.3,90.5617599487305
2014,13,"Greyson Lambert","UVA","MIAMI",-0.203799111262768,77.1,64.9,28.4144115447998
2014,13,"Hunter Vaughn","USA","SC",-0.212155697402857,26.4,20.7,37.4798851013184
2014,13,"Ikaika Woolsey","HAW","UNLV",-0.275203758393515,32.4,54.3,27.2108364105225
2014,13,"J.T. Barrett","OSU","IND",0.137240371433674,47.3,49.8,65.9765090942383
2014,13,"Jack Milas","BALL","EMU",0.888109462115746,91.8,97.9,95.8945236206055
