CWA,DEF,EPE,EXP,FUM,INT,PA,PAS,PEN,QBP,QBR,REP,RUN,SAC,SCR,TOT,TQBR,UNQRK,YAC,athlete_id,athlete_name,game_id,team_abbreviation,team_id,week,year
0.9,0.0,5.924,0.0,-1.891,-1.168,3.276,5.924,0.203,42.0,69.222,-0.163,-1.363,0.0,0.69,4.764,78.617,0.0,0.481,174054,Zac Robinson,283200038,OKST,197,12,2008
0.981,0.0,3.611,-2.835,-0.499,0.0,-0.421,3.611,-0.092,24.0,45.455,0.0,0.533,-3.334,0.533,0.718,53.342,0.0,-0.752,174154,Mark Sanchez,283200024,USC,30,12,2008
0.793,0.0,1.563,-1.225,-1.165,0.0,-4.851,1.563,-0.318,37.0,20.387,0.0,-1.568,-2.113,-1.291,-2.436,19.65,0.0,-1.077,174204,Kyle Reed,283202440,SJSU,23,12,2008
0.799,0.0,-3.755,-0.748,0.0,-1.51,-7.728,-3.755,-0.265,34.0,8.612,0.0,-0.103,-0.748,-0.103,-4.87,15.958,0.0,-0.767,174294,Kellen Lewis,283200213,IU,84,12,2008
0.801,0.0,5.469,-0.607,0.0,0.0,6.886,5.469,1.823,57.0,77.823,-0.576,1.021,-0.607,1.597,7.706,85.225,0.0,-0.301,175772,Colt McCoy,283202305,TEX,251,12,2008
0.634,0.0,3.042,-1.304,0.0,-1.985,-0.223,2.994,0.196,54.0,48.926,0.0,-0.43,-1.304,-0.43,1.504,61.391,0.0,-1.729,175819,Willie Tuitama,283202483,ARIZ,12,12,2008
0.87,0.0,-2.293,-0.701,0.0,-0.162,-1.294,-2.293,0.05,28.0,38.217,-0.253,2.987,-0.701,3.24,0.044,65.251,0.0,-0.406,176295,Tavita Pritchard,283200024,STAN,24,12,2008
0.794,0.0,10.163,-0.345,0.0,-1.401,11.293,10.163,0.75,42.0,94.236,0.0,0.0,-0.345,0.0,10.569,92.801,0.0,-1.874,177296,Chase Daniel,283200066,MIZ,142,12,2008
0.975,0.0,6.829,-4.247,0.0,0.0,0.285,6.829,0.084,42.0,51.762,0.0,-0.422,-4.247,-0.422,2.244,41.536,0.0,-0.089,177752,Dustin Sherer,283200275,WISC,275,12,2008
0.999,0.0,-4.854,-2.179,0.0,-1.509,-8.802,-4.854,0.046,25.0,2.512,-0.607,-0.607,-2.179,0.0,-7.593,6.531,0.0,-0.191,178730,Cameron Dantley,283200183,SYR,183,12,2008
0.69,0.0,5.286,-0.734,0.0,0.0,5.123,5.286,-0.054,29.0,86.244,0.0,0.0,-0.734,0.0,4.498,74.296,0.0,1.131,180299,Rusty Smith,283202226,FAU,2226,12,2008
0.533,0.0,1.814,-0.442,0.0,0.0,0.776,1.814,-0.072,38.0,55.287,0.126,0.088,-0.442,-0.038,1.388,72.608,0.0,0.069,183484,Tim Tebow,283200057,FLA,57,12,2008
0.992,0.0,4.756,0.0,0.0,0.0,2.285,4.756,0.186,33.0,67.248,0.762,-1.103,0.0,-1.865,3.839,85.789,0.0,0.256,183518,Matthew Stafford,283200002,UGA,61,12,2008
0.725,0.0,-0.377,0.0,0.0,0.0,4.977,-0.377,0.769,51.0,73.381,0.06,4.991,0.0,4.931,5.383,80.82,0.0,0.117,183575,Colin Kaepernick,283202440,NEV,2440,12,2008
0.91,0.0,-3.337,-0.668,0.0,-5.6,-4.124,-3.337,0.294,41.0,26.016,0.94,1.751,-0.668,0.811,-1.959,40.236,0.0,-1.611,183733,Christian Ponder,283200052,FSU,52,12,2008
0.682,0.0,0.099,-2.175,0.0,0.0,-6.085,0.099,0.255,58.0,25.157,0.0,-0.428,-2.175,-0.428,-2.249,42.653,0.0,-1.16,184336,Todd Reesing,283202305,KU,2305,12,2008
0.824,0.0,2.747,-0.539,0.0,-1.067,1.048,2.747,0.037,36.0,57.505,0.042,0.042,-0.539,0.0,2.287,53.724,0.0,-0.205,184598,Aaron Opelt,283202711,TOL,2649,12,2008
0.569,0.0,0.261,-2.095,-0.897,-1.28,-7.86,0.261,-0.097,39.0,10.966,-0.424,-0.58,-2.992,-0.155,-3.408,20.492,0.0,0.407,185026,Nathan Enderle,283200070,IDHO,70,12,2008
0.855,0.0,4.114,-1.331,-4.891,-0.613,-3.416,4.114,-0.108,45.0,31.241,0.088,-3.748,-1.331,1.055,-1.073,24.059,0.0,0.774,185917,Daryll Clark,283200213,PSU,213,12,2008
0.936,0.0,2.291,-1.534,0.0,-1.586,1.675,2.291,-0.434,46.0,59.35,0.423,3.313,-1.534,2.89,3.636,68.764,0.0,-0.341,188157,Adam Weber,283200275,MINN,135,12,2008
0.981,0.0,0.39,-0.45,0.0,0.0,-1.331,0.39,0.11,20.0,33.367,0.0,-0.413,-0.45,-0.413,-0.363,40.501,0.0,-0.243,188298,Ricky Stanzi,283202294,IOWA,2294,12,2008
0.875,0.0,-2.077,-3.324,-0.812,-0.493,-8.972,-2.077,-0.166,33.0,5.597,0.0,-0.087,-4.136,-0.087,-6.466,13.533,0.0,0.053,188427,Kevin Riley,283200204,CAL,25,12,2008
0.804,0.0,0.474,-1.019,-2.411,0.0,-4.334,0.474,-0.298,51.0,29.256,-0.295,-0.671,-1.019,2.035,-1.515,30.003,0.0,-1.206,188466,Cody Hawkins,283200038,COLO,38,12,2008
0.594,0.0,1.41,0.0,0.0,-3.0,0.505,1.41,-0.055,67.0,51.958,0.0,0.855,0.0,0.855,2.21,55.135,0.0,-1.296,188980,Austen Arnaud,283200066,ISU,66,12,2008
0.981,0.0,-0.391,-0.478,-0.99,-1.296,-3.686,-0.391,-0.381,34.0,24.482,0.225,0.225,-1.468,0.0,-2.014,47.66,0.0,-1.363,189163,Lyle Moevao,283200204,ORST,204,12,2008
0.881,0.0,1.55,-1.347,-0.157,-2.023,1.039,1.55,-0.067,36.0,57.442,0.0,2.301,-1.347,2.458,2.438,77.563,0.0,-0.459,189249,Juice Williams,283200356,ILL,356,12,2008
0.588,0.0,6.5,-1.594,0.0,0.0,7.509,6.5,-0.197,40.0,87.554,0.0,0.839,-1.594,0.839,5.547,69.115,0.0,1.229,189709,Trevor Vittatoe,283202638,UTEP,2638,12,2008
0.952,0.0,7.262,-2.415,-0.98,-1.174,1.154,7.262,-0.259,38.0,57.827,-0.64,-1.749,-2.415,-0.129,2.838,46.894,0.0,0.028,189953,Adam DiMichele,283172309,TEM,218,12,2008
0.461,0.0,-4.387,-0.291,0.0,-3.893,-11.531,-4.387,-0.066,26.0,0.987,0.0,0.0,-0.291,0.0,-4.744,4.516,0.0,-0.442,190695,Chris Smelley,283200057,SC,2579,12,2008
0.933,0.0,1.448,-2.252,-0.486,-2.99,-1.992,1.448,0.956,28.0,32.316,-0.4,-0.27,-2.737,0.13,-0.603,20.861,0.0,0.319,191074,Ross Jenkins,283202348,LT,2348,12,2008
0.976,0.0,0.581,0.0,0.0,-3.786,-2.196,0.581,-1.176,33.0,33.372,0.0,0.0,0.0,0.0,-0.596,18.064,0.0,0.366,191298,Kevin Moore,283202655,TULN,2655,12,2008
0.564,0.0,0.017,-1.102,0.609,-3.094,1.046,0.015,0.44,41.0,56.592,-0.418,2.344,-1.102,2.153,1.7,54.885,0.0,-0.609,191668,Jerrod Johnson,283200239,TA&M,245,12,2008
0.505,0.0,7.306,0.0,0.0,0.0,16.478,7.306,-0.037,42.0,98.332,0.491,2.075,0.0,1.584,9.344,97.312,0.0,1.189,191981,Case Keenum,283200248,HOU,248,12,2008
0.9,0.0,1.515,-3.478,-1.001,0.0,-3.723,1.515,-0.348,27.0,19.268,0.0,1.13,-4.479,1.13,-2.182,20.748,0.0,-0.054,192029,Josh Freeman,283202306,KSU,2306,12,2008
0.945,0.0,4.977,-0.443,0.0,-1.515,9.611,4.977,-0.5,52.0,87.221,2.288,7.411,-0.443,5.123,11.446,85.627,0.0,-0.205,193061,Julian Edelman,283172309,KENT,2309,12,2008
0.765,0.0,1.927,-2.296,-1.763,0.0,-0.481,1.927,-0.286,43.0,47.099,-0.626,2.56,-2.989,4.256,1.213,39.241,0.0,-0.041,193061,Julian Edelman,283232309,KENT,2309,12,2008
0.968,0.0,-7.385,-0.621,-0.61,0.0,-8.227,-7.385,0.0,39.0,10.047,0.906,2.463,-1.231,1.557,-6.153,11.432,0.0,-0.771,194464,Nick Sheridan,283200130,MICH,130,12,2008
0.924,0.0,0.642,-0.546,-0.985,-2.932,-2.013,0.642,0.239,22.0,27.87,0.0,-0.233,-1.532,-0.233,-0.883,20.142,0.0,-0.794,231813,Jimmy Clausen,283202426,ND,87,12,2008
0.936,0.0,-5.467,-2.584,-0.515,-2.499,-10.079,-5.467,0.011,32.0,3.651,0.0,0.558,-3.099,0.558,-7.997,6.394,0.0,-1.045,232019,Ronnie Fouch,283200264,WASH,264,12,2008
0.959,0.0,3.306,-0.59,-2.572,0.0,-1.947,3.306,0.162,48.0,39.615,0.798,-2.384,-0.59,-0.61,0.344,39.328,0.0,-1.12,232258,Mike Clausen,283182439,UNLV,2439,12,2008
0.711,0.0,-1.144,-0.884,0.0,-1.64,-4.533,-1.144,-0.07,37.0,21.871,0.0,0.137,-0.884,0.137,-1.961,33.743,0.0,-0.528,232417,Jarrett Lee,283200099,LSU,99,12,2008
1.0,0.0,1.447,0.0,0.0,-3.187,-0.864,1.447,-0.115,25.0,41.118,-0.998,-0.994,0.0,0.004,0.337,25.615,0.0,-0.508,232488,Chris Stutzriem,283182439,WYO,2751,12,2008
0.941,0.0,5.414,0.0,0.0,0.0,3.605,5.414,-0.254,35.0,74.465,0.0,-0.187,0.0,-0.187,4.973,53.625,0.0,-1.037,232560,Kellen Moore,283200070,BSU,68,12,2008
0.964,0.0,2.135,-2.086,-2.05,0.0,-1.94,2.135,0.608,32.0,34.755,-0.931,-1.045,-2.086,1.937,-0.388,54.985,0.0,-0.389,236058,Robert Marve,283182390,MIA,2390,12,2008
0.99,0.0,0.566,-3.164,-3.141,0.0,-4.235,0.566,0.0,24.0,13.782,0.0,-0.453,-3.164,2.688,-3.051,20.381,0.0,0.165,236838,Tyrod Taylor,283182390,VT,259,12,2008
0.984,0.0,-1.062,0.0,0.0,0.0,-4.498,-1.062,0.426,33.0,19.524,0.0,-2.231,0.0,-2.231,-2.867,32.808,0.0,-1.611,237342,Justin Siller,283202294,PUR,2509,12,2008
0.833,0.0,3.714,-1.892,0.0,-1.522,-0.613,3.644,0.207,56.0,47.16,0.399,-0.297,-1.892,-0.696,1.731,28.869,0.0,-0.147,237674,Chandler Harnish,283172459,NIU,2459,12,2008
0.809,0.0,4.152,0.0,0.0,0.0,11.105,4.152,-0.043,40.0,94.71,5.792,6.425,0.0,0.633,10.534,92.019,0.0,-0.123,237674,Chandler Harnish,283232309,NIU,2459,12,2008
0.951,0.0,5.764,-1.806,0.0,0.0,2.223,5.764,0.883,43.0,63.115,-0.329,-0.762,-1.806,-0.432,4.08,74.259,0.0,-0.442,237729,Austin Davis,283202572,USM,2572,12,2008
0.991,0.0,4.051,-2.44,-0.618,0.0,3.353,4.051,-0.472,51.0,66.444,0.756,5.228,-3.058,4.472,5.75,80.204,0.0,-1.338,238093,Russell Wilson,283200152,NCST,152,12,2008
0.501,0.0,2.049,0.0,0.0,-0.841,1.463,2.049,-0.114,50.0,57.543,0.0,0.0,0.0,0.0,1.935,69.788,0.0,-0.314,238239,Ryan Lindley,283200021,SDSU,21,12,2008
0.998,0.0,0.37,-0.923,-1.595,0.0,-3.981,0.37,0.768,48.0,29.697,0.831,-1.887,-0.923,-1.122,-1.672,41.228,0.0,-0.686,238240,Kodi Burns,283200002,AUB,2,12,2008
0.899,0.0,-4.03,-3.155,0.0,-7.761,-5.012,-3.928,0.882,42.0,22.443,-1.167,3.322,-3.155,4.489,-2.692,21.015,0.0,0.554,238343,Diondre Borel,283202348,USU,328,12,2008
1.0,0.0,-5.976,0.0,0.0,-3.458,-7.648,-5.976,0.001,23.0,3.061,0.0,-0.569,0.0,-0.569,-6.543,4.196,0.0,0.068,240449,Mark Cann,283200276,MRSH,276,12,2008
0.704,0.0,2.924,0.0,-2.069,0.0,-2.688,2.924,-0.067,48.0,35.847,-0.489,-3.126,0.0,-0.568,-0.269,30.076,0.0,-1.327,240901,Brad Gruner,283200036,UNM,167,12,2008
0.458,0.0,-0.797,-1.003,0.0,-0.29,-5.859,-0.797,0.0,22.0,5.911,0.0,-0.401,-1.003,-0.401,-2.2,22.968,0.0,-0.585,243503,Stephen Garcia,283200057,SC,2579,12,2008
0.801,0.0,0.667,-1.425,-1.355,0.0,-4.83,0.667,-0.247,38.0,21.067,0.0,-1.401,-1.425,-0.046,-2.406,41.263,0.0,-0.008,378217,Tyson Lee,283200333,MSST,344,12,2008
0.744,0.0,4.782,0.0,0.0,0.0,3.293,4.782,-0.06,39.0,70.626,-2.075,-0.878,0.0,1.197,3.844,58.45,0.0,1.153,378497,Robert Griffin III,283200239,BAY,239,12,2008
0.885,0.0,0.136,0.0,0.0,0.0,4.22,0.136,-0.21,26.0,84.377,1.995,4.914,0.0,2.919,4.84,87.008,0.0,-0.287,379070,Terrelle Pryor Sr.,283200356,OSU,194,12,2008
0.856,0.0,-1.725,-0.734,0.0,-0.964,-4.426,-1.725,-0.219,27.0,15.404,0.0,0.0,-0.734,0.0,-2.677,11.691,0.0,-0.489,380309,Bo Levi Mitchell,283202638,SMU,2567,12,2008
0.684,0.0,5.79,-0.339,-0.111,0.0,12.053,5.79,-0.05,37.0,96.724,5.342,4.061,-0.339,-1.169,9.462,97.755,0.0,0.406,381755,Jeremiah Masoli,283202483,ORE,2483,12,2008
0.955,0.0,-4.539,0.0,0.0,-3.293,-5.164,-4.539,0.0,41.0,21.27,-0.584,1.489,0.0,2.073,-3.05,30.72,0.0,-0.351,382886,Randall Cobb,283200096,UK,96,12,2008
0.995,0.0,-4.507,-1.055,0.0,0.0,-10.115,-4.507,0.117,33.0,3.973,-0.359,-3.041,-1.055,-2.682,-8.486,4.069,0.0,0.198,383842,Rob Calabrese,283200276,UCF,2116,12,2008
0.839,0.0,-2.034,0.0,0.0,-1.266,-3.901,-2.034,-0.1,33.0,22.647,0.0,0.191,0.0,0.191,-1.943,16.193,0.0,-0.97,386275,Tim Jefferson Jr.,283202005,AFA,2005,12,2008
0.971,0.0,-2.548,-1.347,0.0,-0.83,-3.76,-2.548,1.363,24.0,16.411,0.0,0.0,-1.347,0.0,-2.532,28.265,0.0,-0.088,147211,Tom Brandstater,283260023,FRES,278,13,2008
1.0,0.0,2.239,-2.236,0.0,-1.536,-1.766,2.239,-0.161,27.0,33.637,0.129,-0.311,-2.236,-0.44,-0.469,39.691,0.0,-0.48,156724,Sean Glennon,283270259,VT,259,13,2008
0.947,0.0,4.861,0.0,0.0,-1.477,3.961,4.861,0.0,40.0,73.671,-0.723,0.708,0.0,1.43,5.568,72.547,0.0,-0.647,156796,C.J. Bacher,283270077,NU,77,13,2008
0.947,0.0,9.578,-0.486,0.0,0.0,5.38,9.578,0.518,50.0,75.363,-1.314,-2.242,-0.486,-0.928,7.368,66.873,0.0,-0.195,156973,Brian Johnson,283270254,UTAH,254,13,2008
0.862,0.0,5.545,-0.248,0.0,-0.549,7.192,5.545,1.081,55.0,79.557,-0.081,2.103,-0.248,2.184,8.481,75.243,0.0,0.086,157266,Chase Clement,283270242,RICE,242,13,2008
0.805,0.0,-1.14,-1.171,0.0,-0.763,-0.941,-1.14,-0.249,32.0,42.416,0.0,3.039,-1.171,3.039,0.48,63.761,0.0,-0.349,157747,Michael Desormeaux,283272653,ULL,309,13,2008
0.623,0.0,4.208,0.0,0.0,-0.398,5.794,4.208,0.6,36.0,84.191,0.0,-0.119,0.0,-0.119,4.689,51.52,0.0,0.565,157965,Joe Craddock,283272393,MTSU,2393,13,2008
0.683,0.0,2.719,0.0,0.0,-2.141,3.062,2.719,-0.013,20.0,83.073,0.093,0.042,0.0,-0.052,2.748,73.451,0.0,0.176,158574,David Johnson,283270202,TLSA,202,13,2008
0.894,0.0,2.864,0.0,0.0,0.0,10.433,2.864,-0.063,35.0,95.679,3.289,8.033,0.0,4.744,10.835,95.659,0.0,0.316,159846,Pat White,283270097,WVU,277,13,2008
