"season","week","passer_player_name","team","opponent","qbr_epa","adj_qbr","raw_qbr","exp_qbr"
2015,9,"Thomas Woodson","AKR","CMU",-0.0775040155800792,23.8,28.9,47.9721350624298
2015,9,"Travis Wilson","UTAH","ORST",0.510683904570419,63.6,64.7,83.1025795564949
2015,9,"Treon Harris","FLA","UGA",-0.298337668882448,66.2,48.4,33.6786747471649
2015,9,"Trevone Boykin","TCU","WVU",0.117967470587815,95.1,90.9,61.6612206957629
2015,9,"Tyler Jones","TXST","GASO",-0.503960511810099,26.4,20.1,23.5611409086577
2015,9,"Tyrone Swoopes","TEX","ISU",-0.246843700007608,39.6,40.7,36.7382260554493
2015,9,"Vernon Adams Jr.","ORE","ASU",0.0144444082351108,85.3,77.5,54.4626438947837
2015,9,"Wes Lunt","ILL","PSU",-0.483605826071445,26.2,10.6,24.4094026413719
2015,9,"Zach Terrell","WMU","EMU",0.177903150242888,80.9,91.6,65.6436511169909
2015,10,"Ahmad Bradshaw","ARMY","AFA",-0.537229298781153,14.8,15.5,22.2481949853661
2015,10,"Alex McGough","FIU","CHAR",0.280058715600521,79.9,83,71.9476899074177
2015,10,"Anu Solomon","ARIZ","USC",0.320538160600524,61,47.1,74.2417368939633
2015,10,"Baker Mayfield","OKLA","ISU",0.417722481729258,77.7,81.2,79.1924011788839
2015,10,"Billy Bahl","M-OH","EMU",-0.258970467321799,24.9,50.2,35.9998802341749
2015,10,"Blake Decker","UNLV","HAW",0.575645293086993,37.7,56.4,85.318867690377
2015,10,"Blake Frohnapfel","UMASS","AKR",-0.547622630577676,15.5,13.1,21.8568304762097
2015,10,"Brad Kaaya","MIAMI","UVA",0.64097488940529,61.8,59.1,87.1153847762349
2015,10,"Brandon Allen","ARK","MISS",0.669361423804955,97.5,93.9,87.7642875334656
2015,10,"Brandon Doughty","WKU","FAU",0.539964655106139,89,89.4,84.1548757607123
2015,10,"Brandon Harris","LSU","ALA",0.0748191210083954,81.9,40.8,58.6975147090048
2015,10,"Brandon Silvers","TROY","ULM",0.592295481575743,92.9,94.2,85.8175979644565
2015,10,"Brent Stockstill","MTSU","MRSH",0.344355960967304,83.6,77.3,75.5305533211769
2015,10,"Brooks Barden","CHAR","FIU",0.320522020642227,34.4,39.8,74.2408478187415
2015,10,"Brooks Haack","ULL","GAST",0.372536147892312,57.2,64.9,76.9936609442631
2015,10,"Bryant Shirreffs","CONN","TULN",-0.482078651744404,19.4,22.5,24.4744169847685
2015,10,"C.J. Beathard","IOWA","IND",0.355710992466976,75.7,79.8,76.1283205648621
2015,10,"Caleb Rowe","MD","WIS",0.0401069004433646,61.1,40.2,56.2715402917938
2015,10,"Cardale Jones","OSU","MINN",-0.384092512772748,76.3,70.4,29.0433698728291
2015,10,"Chad Kelly","MISS","ARK",0.612103634943961,98.5,98.6,86.3743254132055
2015,10,"Chase Litton","MRSH","MTSU",0.089100157458732,54.8,53.7,59.685798481188
2015,10,"Chris Laviano","RUTG","MICH",-0.692064497554938,20.7,9.3,17.3677190170334
2015,10,"Christian Hackenberg","PSU","NW",-0.397982253880099,52.9,21.5,28.3482473371918
2015,10,"Cody Clements","USA","IDHO",-0.268987776504078,37.5,61.2,35.3981217961459
2015,10,"Cody Kessler","USC","ARIZ",0.0653686221671715,29.2,37.2,58.0400816180756
2015,10,"Connor Cook","MSU","NEB",0.438631915699436,90.8,91.1,80.1456004711512
2015,10,"Dak Prescott","MSST","MIZ",0.217148362622042,89,78.6,68.145436481657
2015,10,"Dalton Sturm","UTSA","ODU",0.0543905710645423,33,56.9,57.2733496157621
2015,10,"DaMarcus Smith","UNT","LT",-0.0062390839666294,43.4,43.7,52.9996809241842
2015,10,"Dane Evans","TLSA","UCF",0.00837638939588216,43.5,61.2,54.0337431997388
2015,10,"David Blough","PUR","ILL",-0.437893208772507,29.5,21.7,26.4379912526954
2015,10,"David Washington","ODU","UTSA",0.0935874944789259,69.6,75.3,59.994925328727
2015,10,"Derrius Vick","OHIO","BGSU",0.133393308325649,51.4,57.9,62.7027885586335
2015,10,"Deshaun Watson","CLEM","FSU",0.0394847976812196,79.9,65.2,56.2278132759247
2015,10,"DeShone Kizer","ND","PITT",0.511718300430263,82.1,76.5,83.1412409359198
2015,10,"Drew Hare","NIU","TOL",-0.310333089336522,67.3,59.6,32.9950888118129
2015,10,"Drew Lock","MIZ","MSST",-0.84724740090123,5,3.9,14.5775257600757
2015,10,"Eric Dungey","SYR","LOU",-0.321466165290624,38.7,17.3,32.3707704630049
2015,10,"Fredi Knighten","ARST","APP",0.0489635509025533,77.6,69.2,56.8932332561777
2015,10,"Garrett Smith","ULM","TROY",-0.105914864935116,28.9,34.4,45.9947459998759
2015,10,"Gunner Kiel","CIN","HOU",0.128092396943189,67.2,63.4,62.3460586153001
2015,10,"Ikaika Woolsey","HAW","UNLV",-0.729021897342013,7.3,11.1,16.5108160808536
2015,10,"Jacoby Brissett","NCST","BC",-0.158865442810246,84.8,68.7,42.389787518257
2015,10,"Jake Browning","WASH","UTAH",-0.198834184045101,64.1,44.9,39.7620061042089
2015,10,"Jake Coker","ALA","LSU",0.057887044846415,52,28,57.5178815562073
2015,10,"Jake Rudock","MICH","RUTG",0.906070175130141,99.4,99.7,90.5273924621467
2015,10,"James Summers","ECU","USF",-0.0888794863716394,39.8,30.1,47.1775759769502
2015,10,"Jaquez Johnson","FAU","WKU",0.139652302147922,64.1,60,63.1223216838286
2015,10,"Jared Goff","CAL","ORE",-0.0301988378219779,50.4,46.5,51.3039594720136
2015,10,"Jarrett Stidham","BAY","KSU",0.782589000451228,92.7,91.3,89.6242745284954
2015,10,"JD Sprague","OHIO","BGSU",0.0338433248556591,26.4,31.8,55.8309592496468
2015,10,"Jeff Driskel","LT","UNT",0.15152675381702,68.9,87.5,63.9130798484821
2015,10,"Jerrod Heard","TEX","KU",0.32734978275537,40.5,56,74.6150771124317
2015,10,"Joe Hubener","KSU","BAY",0.134379688839833,61.1,52.4,62.769025986967
2015,10,"Joel Lanning","ISU","OKLA",-0.291400766970336,42.7,20,34.0791069902351
2015,10,"Joel Stave","WIS","MD",0.0193046193856649,54.4,54.2,54.8059145029775
2015,10,"John Fadule","BC","NCST",-0.181314027474473,26.1,19.6,40.90256233161
2015,10,"Johnny McCrary","VAN","FLA",-0.782398672271045,18.6,6.3,15.4863483826209
2015,10,"Josh Rosen","UCLA","ORST",0.425687902579754,86.3,84.8,79.5604247604165
2015,10,"Joshua Dobbs","TENN","SC",0.234977881529962,54.5,52.4,69.2504230091638
2015,10,"Justin Holman","UCF","TLSA",0.0652223919801651,41.1,56.6,58.0298891909438
2015,10,"Keenan Reynolds","NAVY","MEM",0.840650366850823,47.1,42.5,90.1769758540021
2015,10,"Kenny Potter","SJSU","BYU",0.0776282401931057,77.4,76.9,58.89242630449
2015,10,"Kent Myers","USU","UNM",0.310456996717193,37.3,41.3,73.6823539352889
2015,10,"Kevin Hogan","STAN","COLO",0.434345858347691,97.6,97.1,79.9536118869449
2015,10,"Kilton Anderson","FRES","NEV",0.00589883599011021,61.1,71.6,53.8585379961039
2015,10,"Kyle Bolin","LOU","SYR",0.574076848077226,88.5,87.9,85.2704327508788
2015,10,"Kyler Murray","TA&M","AUB",-0.419175740407179,22.9,16,27.3177508310692
2015,10,"Lee McNeill","CHAR","FIU",0.032994211989785,39.7,45.4,55.7711800001682
2015,10,"Luke Falk","WSU","ASU",0.375361296147771,77.4,70.5,77.1365336654451
2015,10,"Marquise Williams","UNC","DUKE",0.725790822100874,92.4,92.8,88.8302658889899
2015,10,"Mason Rudolph","OKST","TCU",0.782337520412761,97.2,95.5,89.6213341662029
2015,10,"Matt Davis","SMU","TEM",-0.160112684571996,74.4,68.5,42.3064430570807
2015,10,"Matt Johns","UVA","MIAMI",0.141900929910774,62.3,49.5,63.2725921348342
2015,10,"Matt Linehan","IDHO","USA",0.343354371895113,88.1,90.1,75.4773027125736
2015,10,"Mike Bercovici","ASU","WSU",-0.226277071616522,46.2,44.3,38.0144412929917
2015,10,"Mitch Leidner","MINN","OSU",0.1592717234545,75.5,47.9,64.4250429177053
2015,10,"Nate Sudfeld","IND","IOWA",-0.132920555253189,50.9,35.4,44.1408908036653
2015,10,"Nathan Peterman","PITT","ND",-0.150297852703409,50.4,40.1,42.9644458010521
2015,10,"Nick Arbuckle","GAST","ULL",0.305733476638833,55.6,73.8,73.4174850689334
2015,10,"Nick Jeanty","NMSU","TXST",0.0729198608629073,53.1,75,58.5655987340102
2015,10,"Nick Mitchell","ORST","UCLA",-0.699391234636494,4.5,2.7,17.188257606666
2015,10,"Nick Smith","WYO","CSU",-0.483438227197841,8,10.4,24.4165282690393
2015,10,"Nick Stevens","CSU","WYO",-0.46686039803475,54,76.3,25.1327116177683
2015,10,"P.J. Walker","TEM","SMU",0.793809126988416,85.5,94.3,89.7504953718829
2015,10,"Patrick Mahomes","TTU","WVU",-0.130072300317337,72.2,52.9,44.3350228449018
2015,10,"Patrick Towles","UK","UGA",-0.70539940309568,9.8,4.6,17.0446257374739
2015,10,"Paxton Lynch","MEM","NAVY",0.00599775284713988,65,67.9,53.8655339408751
2015,10,"Perry Hills","MD","WIS",-0.402577579816597,31.4,16.4,28.1217128661231
2015,10,"Perry Orth","SC","TENN",0.100163301761871,82.4,60.6,60.4466187020189
2015,10,"Phillip Ely","TOL","NIU",-0.326400290164704,13.1,11.5,32.0972151318823
2015,10,"Quinton Flowers","USF","ECU",0.249205804975437,47.1,44.3,70.117061827947
2015,10,"Reginald Bell","EMU","M-OH",-0.521377170297999,20.3,22.2,22.8623847577069
2015,10,"Riley Neal","BALL","WMU",-0.648985872691433,27.8,31,18.5182168160011
2015,10,"Ryan Graham","NIU","TOL",0.41790302734416,79.5,73.6,79.2008091499444
2015,10,"Ryan Willis","KU","TEX",-0.0529485922683936,43.3,27.1,49.6973242799966
2015,10,"Sean Maguire","FSU","CLEM",-0.403100603204684,68.1,35.6,28.0960380883271
2015,10,"Sefo Liufau","COLO","STAN",0.333443758067537,55.8,45.9,74.9458780600688
2015,10,"Skyler Howard","WVU","TTU",-0.139340666960546,23.3,25.9,43.7046203953032
2015,10,"Tanner Lee","TULN","CONN",-0.337696880573075,5.6,5.5,31.4782140357117
2015,10,"Tanner Mangum","BYU","SJSU",0.168823156857434,61.9,64.3,65.052108999985
2015,10,"Taylor Lamb","APP","ARST",0.330555292210126,60.5,57.3,74.7894624015931
2015,10,"Thomas Sirk","DUKE","UNC",0.117625404204313,51.9,40.6,61.6380065103926
2015,10,"Thomas Woodson","AKR","UMASS",0.0527293866240879,43.7,53.1,57.1570694970282
2015,10,"Tommy Armstrong Jr.","NEB","MSU",0.020662674249449,82,67.1,54.9017847156789
2015,10,"Travis Wilson","UTAH","WASH",-0.379268975105947,55,32,29.2884213762607
2015,10,"Treon Harris","FLA","VAN",-0.0260406410461237,61.5,41.4,51.598122351721
2015,10,"Trevone Boykin","TCU","OKST",0.09139311300829,65,55,59.8438454229151
2015,10,"Tyler Jones","TXST","NMSU",0.119269102485745,42.3,65.9,61.7495100275461
2015,10,"Tyler Stewart","NEV","FRES",0.622405946515636,86.7,89.4,86.6482800087687
2015,10,"Vernon Adams Jr.","ORE","CAL",0.698022772342961,92.3,92.5,88.3419164002036
2015,10,"Wes Lunt","ILL","PUR",-0.111762340971452,51.9,51.8,45.5909605867245
2015,10,"Zach Terrell","WMU","BALL",1.03546780935391,98.8,99.6,90.5478785634311
2015,10,"Zack Oliver","NW","PSU",-0.445740936441627,39.4,20.5,26.0776133312276
2015,11,"Ahmad Bradshaw","ARMY","TULN",0.384520139730748,28.4,36.2,77.5948382505004
2015,11,"Alex McGough","FIU","MRSH",-0.837907342258242,7.8,4.6,14.6860439044907
2015,11,"Anu Solomon","ARIZ","UTAH",0.266095333707536,91.8,83.6,71.1276408967666
2015,11,"Austin Apodaca","UNM","BSU",0.848791261000253,38.6,26.1,90.2354132437966
2015,11,"Baker Mayfield","OKLA","BAY",0.0983554904940286,91,85.7,60.3225982732665
2015,11,"Billy Bahl","M-OH","AKR",-0.343893425746542,16.9,14.3,31.1430020317958
2015,11,"Blake Decker","UNLV","CSU",0.406181600975636,80.6,82.3,78.6486183781126
2015,11,"Blake Frohnapfel","UMASS","EMU",0.0826002349739016,50.6,72.5,59.2368057832688
2015,11,"Brad Kaaya","MIAMI","UNC",0.32296708488812,24.4,16.9,74.375295584799
2015,11,"Bram Kohlhausen","TCU","KU",-0.131082173314328,26.6,40.4,44.2661515384171
2015,11,"Brandon Allen","ARK","LSU",0.206595483588252,80.7,55.9,67.4818566610441
2015,11,"Brandon Harris","LSU","ARK",0.400646912145998,19.6,20.3,78.383448717921
2015,11,"Brandon Silvers","TROY","GASO",-0.237202130749001,24.5,21.2,37.3328127761993
2015,11,"Brent Stockstill","MTSU","FAU",0.398144744209743,83.3,81.4,78.2626434952764
2015,11,"Brett Rypien","BSU","UNM",-0.175199604951069,22.3,28.7,41.3048756727091
2015,11,"Brogan Roback","EMU","UMASS",-0.0412303547007023,40.7,54.3,50.5241868260179
2015,11,"Brooks Barden","CHAR","UTSA",-0.322840976589257,12.4,18.3,32.2943545465846
2015,11,"Brooks Haack","ULL","USA",0.150725863179556,38.3,43.4,63.859964874764
2015,11,"C.J. Beathard","IOWA","MINN",0.323866499413847,91.7,89.1,74.4246305278618
2015,11,"Cade Apsay","COLO","USC",-0.0111640588109635,46.1,36.6,52.6510631279837
2015,11,"Cameron Coffman","WYO","SDSU",-0.723535974832936,7.9,4.6,16.6303866824957
2015,11,"Chase Litton","MRSH","FIU",0.227575261119155,79.5,85.3,68.7941577357958
2015,11,"Chris Laviano","RUTG","NEB",-0.46581567638868,11.8,14.1,25.1785975855436
2015,11,"Clayton Thorson","NW","PUR",-0.460720816235834,35.1,39,25.4036497978373
2015,11,"Cody Clements","USA","ULL",0.428405949987098,54.4,72.9,79.6846303457789
2015,11,"Cody Kessler","USC","COLO",0.134814880388673,62.9,58.1,62.7982356387054
2015,11,"Connor Cook","MSU","MD",-0.458063934552044,17,19.5,25.5218512074826
2015,11,"Cooper Rush","CMU","TOL",0.145077828814948,76,73,63.4844812819404
2015,11,"Dak Prescott","MSST","ALA",-0.444585452175041,54.5,17.8,26.1303598182796
2015,11,"Dalton Sturm","UTSA","CHAR",-0.489295777218058,12.9,13.4,24.1688548398965
2015,11,"DaMarcus Smith","UNT","TENN",-0.273273724731567,36.9,16.2,35.1429448374772
2015,11,"Dane Evans","TLSA","CIN",0.159424031722664,59.4,57.1,64.4350799387072
2015,11,"David Blough","PUR","NW",-0.0100032892720006,72.5,39.1,52.7332317681221
2015,11,"David Washington","ODU","UTEP",0.157042478102091,46.3,62.7,64.2779992933114
2015,11,"Derrius Vick","OHIO","KENT",-0.60043861850331,56.3,51.6,20.0080033096521
2015,11,"Deshaun Watson","CLEM","SYR",0.166131628350516,74.8,70.2,64.8758974710101
2015,11,"DeShone Kizer","ND","WAKE",0.0709015728850171,82.2,80,58.4252986405861
2015,11,"Drew Lock","MIZ","BYU",0.404730746582833,92.9,92.1,78.5793806327697
2015,11,"Driphus Jackson","RICE","USM",-0.504828039585061,0.5,0.7,23.5257440191643
2015,11,"Earnest Carrington","ULM","ARST",-0.537348839453972,8.8,7.8,22.2436425617686
2015,11,"Fredi Knighten","ARST","ULM",0.28887337557765,69.9,71.1,72.4579464443055
2015,11,"George Bollas","KENT","OHIO",-0.624691841029368,8.2,6.7,19.2383578229527
2015,11,"Greyson Lambert","UGA","AUB",0.0294915762373761,71.9,58,55.5244642213722
2015,11,"Gunner Kiel","CIN","TLSA",0.50157657724198,66.5,81.5,82.75750085534
2015,11,"Gus Ragland","M-OH","AKR",0.336309696715156,71.2,67.1,75.1003937606335
2015,11,"Ikaika Woolsey","HAW","FRES",-0.330773360709281,6,9,31.8563839052918
2015,11,"J.T. Barrett","OSU","ILL",0.0313862143535433,83,73.3,55.657941374279
2015,11,"Jacoby Brissett","NCST","FSU",-0.273802371612322,56.3,33.9,35.1115659857242
2015,11,"Jake Browning","WASH","ASU",-0.330519701476388,48.7,35.9,31.8703116674669
2015,11,"Jake Coker","ALA","MSST",-0.203392396098103,34.3,25.1,39.4683573214346
2015,11,"Jake Rudock","MICH","IND",0.2323691756448,95.7,96.6,69.0900465212252
2015,11,"Jaquez Johnson","FAU","MTSU",-0.121113887085637,36.3,39.2,44.9478416457808
2015,11,"Jared Goff","CAL","ORST",0.432078837462766,77.6,78.5,79.8513506212563
2015,11,"Jarrett Stidham","BAY","OKLA",0.501984252475709,72.9,51.7,82.7731274411138
2015,11,"Jeremy Johnson","AUB","UGA",-0.554979190777193,31.7,19.4,21.5852588567608
2015,11,"Jerrod Heard","TEX","WVU",0.331026818959347,71.2,51.6,74.8150432741246
2015,11,"Joe Hubener","KSU","TTU",-0.013871907991888,46.7,46,52.4593780626912
2015,11,"Joe Licata","BUFF","NIU",0.0235694131918804,48.1,44.4,55.1069059298344
2015,11,"Joel Lanning","ISU","OKST",-0.0449237283059915,89.2,86.6,50.2633860814593
2015,11,"John Wolford","WAKE","ND",-0.337866085907102,24.4,15.3,31.469019795402
2015,11,"Josh Rosen","UCLA","WSU",0.129543488413997,75,76.7,62.4438380326065
2015,11,"Joshua Dobbs","TENN","UNT",0.00402759646411955,33.8,61.7,53.7261814670077
2015,11,"Justin Thomas","GT","VT",-0.0240509260314302,32,24.1,51.7389132498223
2015,11,"Karson Roberts","AFA","USU",1.27610792526415,94.2,93.4,89.0794932331136
2015,11,"Keenan Reynolds","NAVY","SMU",7.76804027381988e-05,92.4,97.6,53.446728438758
2015,11,"Kenny Potter","SJSU","NEV",0.412428235874034,71.1,77,78.9444900554154
2015,11,"Kent Myers","USU","AFA",0.172284155905762,75.9,76.8,65.2781203120887
2015,11,"Kevin Hogan","STAN","ORE",0.318444870890967,74.7,74.9,74.1262524947404
2015,11,"Kurt Palandech","UNLV","CSU",-0.186399511630679,77.3,79.2,40.5696015993848
2015,11,"Kyle Bolin","LOU","UVA",0.608792592433025,42.8,40.1,86.2840197600023
2015,11,"Kyle Postma","HOU","MEM",0.260602827190371,79.5,79.2,70.8012092682384
2015,11,"Kyle Shurmur","VAN","UK",-0.0192889890600166,37.3,48,52.0759286459878
2015,11,"Kyler Murray","TA&M","WCU",-0.0847512185534579,16.5,38.2,47.465530550226
2015,11,"Luke Falk","WSU","UCLA",-0.152594696686458,76.8,62.3,42.8100261987893
2015,11,"Mack Leftwich","UTEP","ODU",-0.131959025943629,30.3,49.6,44.2063876374195
2015,11,"Marquise Williams","UNC","MIAMI",-0.129150415619038,79.7,73.4,44.3979316662084
2015,11,"Mason Rudolph","OKST","ISU",0.463205913541731,87.6,88.1,81.2119597561561
2015,11,"Matt Davis","SMU","NAVY",-0.794706181923891,27,26.2,15.2857481667682
2015,11,"Matt Johns","UVA","LOU",0.251495064997071,87.1,69.2,70.2552107215418
2015,11,"Matt Johnson","CHAR","UTSA",0.482533410972252,49,60.3,82.0088760341665
2015,11,"Matt Linehan","IDHO","APP",0.118544836880982,67.5,61.5,61.7003921714664
2015,11,"Max Wittek","HAW","FRES",-0.29150599507295,3.5,5.3,34.0730048789948
2015,11,"Maxwell Smith","UK","WYO",0.189840904064356,59.9,82.9,66.4143225703528
2015,11,"Michael Brewer","VT","GT",-0.343510161613302,42.8,36.4,31.1636460987162
2015,11,"Mike Bercovici","ASU","WASH",0.0530068955473898,54.6,35.4,57.1764991382569
2015,11,"Mitch Leidner","MINN","IOWA",0.502072744465394,88.7,77.8,82.776517202878
2015,11,"Nate Sudfeld","IND","MICH",-0.0433601400314441,56.7,37.7,50.3737767656465
2015,11,"Nathan Peterman","PITT","DUKE",0.582865562514729,95.7,95.2,85.5386026253328
2015,11,"Nick Arbuckle","GAST","TXST",0.751971567928185,91.2,96.5,89.2293338153936
2015,11,"Nick Mitchell","ORST","CAL",-0.0902847698884863,52.7,49.1,47.0796643797904
2015,11,"Nick Mullens","USM","RICE",0.596176350104213,88.9,95.9,85.9297969784351
2015,11,"Nick Stevens","CSU","UNLV",0.677452794692668,83.2,90.3,87.9351208819386
2015,11,"P.J. Walker","TEM","USF",-0.0617629196945072,51.9,37.3,49.0767117098854
2015,11,"Parker Boehme","DUKE","PITT",-0.108295650249815,66.6,62.7,45.8301990095149
2015,11,"Patrick Mahomes","TTU","KSU",0.367023941139848,74.2,73.7,76.7128764738331
2015,11,"Patrick Towles","UK","VAN",-0.609736930050982,9.9,3.9,19.7069771837925
2015,11,"Paxton Lynch","MEM","HOU",0.221256811311532,72.6,69.1,68.4018828534658
2015,11,"Perry Hills","MD","MSU",-0.358201317250906,33.7,16.1,30.3807623230321
2015,11,"Perry Orth","SC","FLA",-0.413231884167391,39.2,18.2,27.6030815362854
2015,11,"Phillip Ely","TOL","CMU",0.383242886797928,74.8,76.6,77.5313745698699
2015,11,"Quinton Flowers","USF","TEM",0.387047493379829,84.3,80.1,77.7199845886025
2015,11,"Ryan Graham","NIU","BUFF",-0.035485432396641,46.3,54.2,50.9301397952831
2015,11,"Ryan Willis","KU","TCU",-0.106111647102769,44.1,28.9,45.9811379808545
2015,11,"Sean Maguire","FSU","NCST",0.273093010577255,81.9,75.8,71.5403837333655
2015,11,"Skyler Howard","WVU","TEX",0.156636256732568,78.9,68.4,64.251176793728
2015,11,"Tanner Lee","TULN","ARMY",-0.127854024901751,61.1,74.5,44.4864576193675
2015,11,"Tanner Mangum","BYU","MIZ",-0.150958690122587,68,51.4,42.9199901348258
2015,11,"Taylor Lamb","APP","IDHO",0.158203886812566,62.2,78.5,64.3546392851064
2015,11,"Thomas Woodson","AKR","M-OH",-0.0146273471100003,47.3,50.1,52.4059018702637
2015,11,"Tommy Armstrong Jr.","NEB","RUTG",-0.128294261917467,50.7,60.6,44.4563874163021
2015,11,"Travis Wilson","UTAH","ARIZ",0.109747254641876,35.4,39.9,61.1020134820646
2015,11,"Treon Harris","FLA","SC",0.414350797952591,61,54.7,79.0348204656386
2015,11,"Tyler Jones","TXST","GAST",-0.137992330816949,30,41.3,43.7960910176191
2015,11,"Tyler Stehling","RICE","USM",-0.933760191795934,6.6,8.2,13.9181372404239
2015,11,"Tyler Stewart","NEV","SJSU",0.267543196590726,93,94.6,71.2133305660278
2015,11,"Vernon Adams Jr.","ORE","STAN",0.46055823351309,83.4,74,81.0999069048134
2015,11,"Wes Lunt","ILL","OSU",-0.232833617688301,41.5,20,37.6043759025213
2015,11,"Zach Terrell","WMU","BGSU",0.0475476252858977,27.1,36.4,56.7939515691784
2015,11,"Zack Greenlee","FRES","HAW",0.525216637451214,68.6,79.8,83.6357787504229
2015,11,"Zack Mahoney","SYR","CLEM",-0.446314506150906,65.5,36.8,26.0514709472912
2015,12,"Andrew Allen","NMSU","ULL",0.919473412272425,57.4,71.9,90.5677105370583
2015,12,"Austin Appleby","PUR","IOWA",0.142671294014872,81.5,66.3,63.3240178941097
2015,12,"Baker Mayfield","OKLA","TCU",-0.0507155693392799,70.3,59.1,49.8547482450799
2015,12,"Billy Bahl","M-OH","UMASS",0.141919582616773,53.9,63.1,63.2738376366248
2015,12,"Blake Frohnapfel","UMASS","M-OH",-0.419131381828359,11.2,14.3,27.3198696049022
2015,12,"Blake Kemp","ECU","UCF",0.260009212886787,82.3,88.9,70.7658008066538
2015,12,"Brad Kaaya","MIAMI","GT",0.691969052513888,90.3,89.4,88.2262494055007
2015,12,"Brandon Allen","ARK","MSST",0.614230718521562,98,97.4,86.4317587357134
2015,12,"Brandon Dawkins","ARIZ","ASU",0.633143494748861,68.9,56.7,86.9225450001333
2015,12,"Brandon Harris","LSU","MISS",0.085875928916405,51.5,29.8,59.4632563307532
2015,12,"Brent Stockstill","MTSU","UNT",0.359670462722914,85.7,95,76.3341711138369
2015,12,"Brett Rypien","BSU","AFA",-0.274677776936166,23.3,27.5,35.0596509889265
2015,12,"Brooks Barden","CHAR","UK",-0.449535203327936,13.7,17.3,25.9051745757643
2015,12,"Brooks Haack","ULL","NMSU",0.277542228274341,23.6,44.8,71.8009553911148
2015,12,"C.J. Beathard","IOWA","PUR",0.3908663819321,77.1,79.8,77.9079908588115
2015,12,"Cade Apsay","COLO","WSU",-0.170379785858807,34.9,33.2,41.6234968735684
2015,12,"Caleb Rowe","MD","IND",0.0527366465932983,40.4,50.4,57.1575778226808
2015,12,"Chad Kelly","MISS","LSU",0.311036372087478,92.5,81.7,73.7147211324494
2015,12,"Chris Carter","ARMY","RUTG",0.395514121322651,30.5,43.8,78.1350183187243
2015,12,"Chris Laviano","RUTG","ARMY",-0.125796573274736,33.5,48.5,44.6270986820096
2015,12,"Christian Hackenberg","PSU","MICH",-0.300871614820271,61.2,42.2,33.5333349967003
2015,12,"Chuckie Keeton","USU","NEV",-0.234054640068167,10.3,15.6,37.5283382834146
2015,12,"Clayton Thorson","NW","WIS",-0.354334133055878,44.3,22.4,30.5851602932603
2015,12,"Cody Clements","USA","GAST",-0.20628047275543,39.9,47.9,39.2829832108075
2015,12,"Cody Kessler","USC","ORE",-0.144164093415885,62.9,59.2,43.3780883723097
2015,12,"Dak Prescott","MSST","ARK",0.556064797676258,87.4,86,84.6962057235297
2015,12,"Dalton Sturm","UTSA","RICE",0.623418026010814,48.7,76.7,86.6746205182097
2015,12,"DaMarcus Smith","UNT","MTSU",-0.276074611984259,53.4,52.3,34.9769330485477
2015,12,"Dane Evans","TLSA","NAVY",-0.0706090821008792,58.3,61.5,48.4553049384574
2015,12,"Deshaun Watson","CLEM","WAKE",0.425959671783245,89,87.5,79.5728752907649
2015,12,"DeShone Kizer","ND","BC",-0.0660556439033541,62.9,41.9,48.7749683360271
2015,12,"Drew Barker","UK","CHAR",0.0325942656436901,31.5,36.1,55.7430188478476
2015,12,"Drew Lock","MIZ","TENN",-0.457284120874472,31.5,15.2,25.556653495075
2015,12,"Driphus Jackson","RICE","UTSA",0.267898899526858,60.2,66.8,71.234359218896
2015,12,"Earnest Carrington","ULM","TXST",-0.620653167795608,4.7,11.5,19.3630177357225
2015,12,"Foster Sawyer","TCU","OKLA",-0.495320370115577,28,11.6,23.9170545235636
2015,12,"Greyson Lambert","UGA","GASO",0.0138687729167706,55.4,50.7,54.4219711673233
2015,12,"Hayden Moore","CIN","USF",0.143090604545152,32.1,20.7,63.3519969811371
2015,12,"Ikaika Woolsey","HAW","SJSU",-0.18088373450393,11.1,14.2,40.9308042068388
2015,12,"J.T. Barrett","OSU","MSU",-0.22416686269682,33.5,18.4,38.147047118108
2015,12,"Jacoby Brissett","NCST","SYR",0.421664449899326,80,79.1,79.3752797255519
2015,12,"Jake Browning","WASH","ORST",0.536695081236217,96.3,95.9,84.0417090697223
2015,12,"Jake Luton","IDHO","AUB",0.469383834516957,66.5,51.8,81.470724376579
2015,12,"Jake Rudock","MICH","PSU",0.122985582551585,74.2,49,62.0011983031712
2015,12,"Jaquez Johnson","FAU","FLA",-0.185768840759107,28.9,10.6,40.6108106116135
2015,12,"Jared Goff","CAL","STAN",0.309017420405191,86.3,78.1,73.6018163488312
2015,12,"Jarrett Stidham","BAY","OKST",0.540234940962285,87.2,81.8,84.1641820603559
2015,12,"JD Sprague","OHIO","BALL",0.714530014940091,80.3,91.5,88.6404760065234
2015,12,"Jeff Driskel","LT","UTEP",0.281869932054251,58.2,69.6,72.0530101505876
2015,12,"Jeremy Johnson","AUB","IDHO",0.509144897833013,71.3,86.8,83.0448568773055
2015,12,"Joe Hubener","KSU","ISU",-0.158016115648743,40.1,45.3,42.44658824554
2015,12,"Joe Licata","BUFF","AKR",-0.0961695005751552,54.4,45.3,46.6702863962329
2015,12,"Joel Lanning","ISU","KSU",0.0398025081415405,58.4,53.6,56.2501457534143
2015,12,"Joel Stave","WIS","NW",-0.532059863160425,37,14.5,22.4461957835729
